% Model,full_model_no_growth_realistic_mesh.mph
% Version,COMSOL 5.5.0.359
% Date,"Oct 1 2023, 19:01"
% Dimension,3
% Nodes,733
% Expressions,101
% Description,Dependent variable Tcell
% Length unit,m
% x,y,z,Tc (1) @ t=0,Tc (1) @ t=0.04,Tc (1) @ t=0.08,Tc (1) @ t=0.12,Tc (1) @ t=0.16,Tc (1) @ t=0.2,Tc (1) @ t=0.24,Tc (1) @ t=0.28,Tc (1) @ t=0.32,Tc (1) @ t=0.36,Tc (1) @ t=0.4,Tc (1) @ t=0.44,Tc (1) @ t=0.48,Tc (1) @ t=0.52,Tc (1) @ t=0.56,Tc (1) @ t=0.6,Tc (1) @ t=0.64,Tc (1) @ t=0.68,Tc (1) @ t=0.72,Tc (1) @ t=0.76,Tc (1) @ t=0.8,Tc (1) @ t=0.84,Tc (1) @ t=0.88,Tc (1) @ t=0.92,Tc (1) @ t=0.96,Tc (1) @ t=1,Tc (1) @ t=1.04,Tc (1) @ t=1.08,Tc (1) @ t=1.12,Tc (1) @ t=1.16,Tc (1) @ t=1.2,Tc (1) @ t=1.24,Tc (1) @ t=1.28,Tc (1) @ t=1.32,Tc (1) @ t=1.36,Tc (1) @ t=1.4,Tc (1) @ t=1.44,Tc (1) @ t=1.48,Tc (1) @ t=1.52,Tc (1) @ t=1.56,Tc (1) @ t=1.6,Tc (1) @ t=1.64,Tc (1) @ t=1.68,Tc (1) @ t=1.72,Tc (1) @ t=1.76,Tc (1) @ t=1.8,Tc (1) @ t=1.84,Tc (1) @ t=1.88,Tc (1) @ t=1.92,Tc (1) @ t=1.96,Tc (1) @ t=2,Tc (1) @ t=2.04,Tc (1) @ t=2.08,Tc (1) @ t=2.12,Tc (1) @ t=2.16,Tc (1) @ t=2.2,Tc (1) @ t=2.24,Tc (1) @ t=2.28,Tc (1) @ t=2.32,Tc (1) @ t=2.36,Tc (1) @ t=2.4,Tc (1) @ t=2.44,Tc (1) @ t=2.48,Tc (1) @ t=2.52,Tc (1) @ t=2.56,Tc (1) @ t=2.6,Tc (1) @ t=2.64,Tc (1) @ t=2.68,Tc (1) @ t=2.72,Tc (1) @ t=2.76,Tc (1) @ t=2.8,Tc (1) @ t=2.84,Tc (1) @ t=2.88,Tc (1) @ t=2.92,Tc (1) @ t=2.96,Tc (1) @ t=3,Tc (1) @ t=3.04,Tc (1) @ t=3.08,Tc (1) @ t=3.12,Tc (1) @ t=3.16,Tc (1) @ t=3.2,Tc (1) @ t=3.24,Tc (1) @ t=3.28,Tc (1) @ t=3.32,Tc (1) @ t=3.36,Tc (1) @ t=3.4,Tc (1) @ t=3.44,Tc (1) @ t=3.48,Tc (1) @ t=3.52,Tc (1) @ t=3.56,Tc (1) @ t=3.6,Tc (1) @ t=3.64,Tc (1) @ t=3.68,Tc (1) @ t=3.72,Tc (1) @ t=3.76,Tc (1) @ t=3.8,Tc (1) @ t=3.84,Tc (1) @ t=3.88,Tc (1) @ t=3.92,Tc (1) @ t=3.96,Tc (1) @ t=4
0.010861721907039636,0.012216895790077405,0,0,-1.2334994359034956E-23,-2.4385267663253826E-23,-2.634150925252236E-22,-5.5300143725297735E-22,-6.273368848167851E-22,-6.350930472213289E-22,-6.245694575892629E-22,-6.110848124517073E-22,-5.9920647205145125E-22,-5.900616498495001E-22,-5.83723784666316E-22,-5.79978197564439E-22,-5.785585744785825E-22,-5.792136359646759E-22,-5.817213061796883E-22,-5.85887986253701E-22,-5.915445324723031E-22,-5.985422186831783E-22,-6.06749405429755E-22,-6.160489218491799E-22,-6.263360126331182E-22,-6.375167041759658E-22,-6.495064778131668E-22,-6.622291703065099E-22,-6.756160459501489E-22,-6.896050015340649E-22,-7.041398767504522E-22,-7.191698502716557E-22,-7.346489068593056E-22,-7.505353644083765E-22,-7.667914522919137E-22,-7.8338293414004E-22,-8.002787694600683E-22,-8.174508094631024E-22,-8.34873523181749E-22,-8.525237505403543E-22,-8.703804794871363E-22,-8.884246446648702E-22,-9.066389454159589E-22,-9.250076811610918E-22,-9.435166024186593E-22,-9.621527759214968E-22,-9.809044624480169E-22,-9.99761006136242E-22,-1.018712734169928E-21,-1.0377508658430628E-21,-1.0568674301062793E-21,-1.0760551907909022E-21,-1.0953075787802951E-21,-1.1146186304771323E-21,-1.1339829319707794E-21,-1.1533955683728453E-21,-1.1728520778364864E-21,-1.1923484098232834E-21,-1.211880887220107E-21,-1.231446171950946E-21,-1.2510412337563357E-21,-1.2706633218504495E-21,-1.2903099391872338E-21,-1.3099788190947643E-21,-1.3296679040597167E-21,-1.3493753264642616E-21,-1.369099391094092E-21,-1.388838559256128E-21,-1.4085914343562695E-21,-1.4283567488039224E-21,-1.4481333521204518E-21,-1.467920200142241E-21,-1.487716345216833E-21,-1.507520927300862E-21,-1.5273331658770302E-21,-1.5471523526152062E-21,-1.5669778447100202E-21,-1.5868090588299383E-21,-1.6066454656253963E-21,-1.6264865847425412E-21,-1.6463319802956495E-21,-1.6661812567575549E-21,-1.6860340552290938E-21,-1.7058900500520536E-21,-1.725748945734791E-21,-1.7456104741616182E-21,-1.7654743920598378E-21,-1.785292563821134E-21,-1.8050874441983715E-21,-1.8248736128239657E-21,-1.844661810956862E-21,-1.8644582397688875E-21,-1.8842653985992924E-21,-1.9040834833945934E-21,-1.923911538387178E-21,-1.943748183476924E-21,-1.96359200206385E-21,-1.9834417157954562E-21,-2.0032962430139526E-21,-2.0231547006743123E-21,-2.043016382564813E-21,-2.0628807303605994E-21,-2.0827473051064735E-21,-2.1026157621537346E-21
0.0024789921061857743,0.016642632913577114,0.003070699571686476,0,3.0741331051476825E-21,2.085236702266117E-21,1.5362912821809684E-21,1.194029157408398E-21,5.750387379782383E-22,-1.4279439124029479E-22,-8.691773295547375E-22,-1.5656985803053754E-21,-2.2188453998427587E-21,-2.82586456735921E-21,-3.388290519544618E-21,-3.9091845466980456E-21,-4.3920091323829456E-21,-4.8401871874226056E-21,-5.256940051733649E-21,-5.645237132326668E-21,-6.007789710308185E-21,-6.347061831883501E-21,-6.665287348658977E-21,-6.964488633439614E-21,-7.246495116971211E-21,-7.512960881294562E-21,-7.765381016148423E-21,-8.005106656508548E-21,-8.233358717556046E-21,-8.451240389168977E-21,-8.659748472284444E-21,-8.85978364673701E-21,-9.052159760515935E-21,-9.237612227211668E-21,-9.416805613355927E-21,-9.590340491513802E-21,-9.758759628918286E-21,-9.922553575418625E-21,-1.0082165708790216E-20,-1.0237996790071408E-20,-1.0390409076614041E-20,-1.0539730035970326E-20,-1.0686255699562635E-20,-1.0830253691288941E-20,-1.0971965962790457E-20,-1.1111611263983094E-20,-1.1249387374669601E-20,-1.1385473120488761E-20,-1.1520030194195068E-20,-1.1653204801189723E-20,-1.1785129146372973E-20,-1.1915922777714125E-20,-1.2045693800429835E-20,-1.21745399742963E-20,-1.2302549705409179E-20,-1.2429802942593348E-20,-1.2556371987670006E-20,-1.268232222789953E-20,-1.2807712798104881E-20,-1.2932597179250939E-20,-1.3057023739601796E-20,-1.3181036223983448E-20,-1.3304674196143314E-20,-1.3427973438717452E-20,-1.3550966314875905E-20,-1.367368209533199E-20,-1.3796147254036314E-20,-1.3918385735565485E-20,-1.4040419196914335E-20,-1.416226722615379E-20,-1.428394754016521E-20,-1.4405476163463823E-20,-1.4526867589914538E-20,-1.464813492898474E-20,-1.4769290038013855E-20,-1.4890343641836768E-20,-1.5011305440971634E-20,-1.5132184209466928E-20,-1.5252987883398838E-20,-1.5373723640909396E-20,-1.5494397974597417E-20,-1.561501675699262E-20,-1.573558529977608E-20,-1.585610840734005E-20,-1.5976590425233965E-20,-1.609703528398181E-20,-1.6217446538713642E-20,-1.633718227206435E-20,-1.6456863077037037E-20,-1.6576579587081414E-20,-1.669633805661481E-20,-1.6816136685755547E-20,-1.6935973076209137E-20,-1.7055843732797537E-20,-1.7175744234594814E-20,-1.7295669909692967E-20,-1.741561640090834E-20,-1.7535579955454998E-20,-1.765555749593303E-20,-1.777554657050524E-20,-1.7895545255329566E-20,-1.8015552050110753E-20,-1.8135565784886475E-20,-1.8255585543524224E-20
0.003557309884353828,0.004094345114928151,0.012011477023474142,0,2.9188127126406115E-20,2.0203534878275218E-20,1.6243356743973265E-20,1.422009607377647E-20,8.76442203102259E-21,2.111866444014943E-21,-4.7016790889984494E-21,-1.1253787488697732E-20,-1.73979233521354E-20,-2.3102488921365778E-20,-2.8380662687930715E-20,-3.326137044126249E-20,-3.777770151766871E-20,-4.1962446594455274E-20,-4.58464783678776E-20,-4.9458252646502655E-20,-5.282374658103056E-20,-5.596656381403584E-20,-5.8908098936546E-20,-6.166771778106341E-20,-6.426293574499489E-20,-6.670958688871031E-20,-6.902198105713034E-20,-7.121304828031024E-20,-7.329447063309744E-20,-7.52768021628173E-20,-7.716957768262549E-20,-7.89814112947837E-20,-8.072008550995997E-20,-8.239263179758881E-20,-8.400540335327302E-20,-8.556414081284813E-20,-8.70740315844318E-20,-8.853976341174785E-20,-8.996557272703383E-20,-9.135528829996529E-20,-9.271237064118651E-20,-9.403994757509123E-20,-9.534084635622003E-20,-9.661762266727515E-20,-9.78725868035867E-20,-9.910782731895256E-20,-1.0032523238083862E-19,-1.0152650905839427E-19,-1.027132007448249E-19,-1.0388670289588754E-19,-1.0504827724831774E-19,-1.0619906466597755E-19,-1.0734009674702081E-19,-1.0847230631224346E-19,-1.0959653688310436E-19,-1.1071355124729392E-19,-1.1182403920007E-19,-1.129286245411415E-19,-1.14027871398971E-19,-1.151222899474391E-19,-1.1621234157349583E-19,-1.1729844354871607E-19,-1.1838097325258872E-19,-1.194602719906637E-19,-1.205366484465633E-19,-1.216103818030762E-19,-1.2268172456413511E-19,-1.2375090510645616E-19,-1.2481812998674186E-19,-1.2588358602797078E-19,-1.2694744220594468E-19,-1.2800985135529188E-19,-1.2907095171218255E-19,-1.3013086830944945E-19,-1.3118971423826823E-19,-1.32247591789158E-19,-1.3330459348386E-19,-1.3436080300856912E-19,-1.3541629605794488E-19,-1.3647114109843575E-19,-1.3752540005865555E-19,-1.38579128953777E-19,-1.396323784502765E-19,-1.406851943767011E-19,-1.417376181856469E-19,-1.4278968737160567E-19,-1.4384143584888586E-19,-1.4488685468602453E-19,-1.4593183785971557E-19,-1.4697719527948084E-19,-1.480229424596173E-19,-1.490690394089561E-19,-1.5011545703023871E-19,-1.5116216494593064E-19,-1.5220912762688743E-19,-1.532563077243146E-19,-1.5430367005769107E-19,-1.5535118392778237E-19,-1.5639882380305447E-19,-1.574465690333724E-19,-1.5849440315022618E-19,-1.5954231308421946E-19,-1.6059028845278765E-19,-1.6163832096823837E-19
0,0.0068039825075882025,0.012418236425274743,0,-7.224206712284837E-21,-5.133923482168114E-21,-4.442240801562414E-21,-4.203635625361474E-21,-2.9586958099779366E-21,-1.3656272002490136E-21,2.847524267500479E-22,1.8765841069971987E-21,3.369853094104075E-21,4.755459510319006E-21,6.036195219228101E-21,7.219021440199968E-21,8.312027141351163E-21,9.323266909308063E-21,1.0260339955076196E-20,1.1130258602436326E-20,1.1939429118967571E-20,1.2693675459086942E-20,1.339827844376432E-20,1.4058019308488348E-20,1.4677223070942883E-20,1.5259799839085424E-20,1.5809283320240076E-20,1.6328866303054968E-20,1.682143312344064E-20,1.7289589239807324E-20,1.7735688096036588E-20,1.8161855472020295E-20,1.8570011525923454E-20,1.8961890727554437E-20,1.9339059872245616E-20,1.9702934352290952E-20,2.0054792849786104E-20,2.0395790601135343E-20,2.0726971370543236E-20,2.104927825734928E-20,2.1363563450532117E-20,2.1670597033032468E-20,2.1971074928653036E-20,2.2265626075420255E-20,2.255481890106965E-20,2.2839167168957114E-20,2.3119135256014113E-20,2.339514291828644E-20,2.3667569594134747E-20,2.393675829028983E-20,2.420301909145788E-20,2.446663233019538E-20,2.472785145016718E-20,2.4986905592625092E-20,2.5244001933032133E-20,2.549932779213058E-20,2.5753052543322683E-20,2.600532933615837E-20,2.625629665373437E-20,2.6506079720098812E-20,2.675479177217808E-20,2.7002535209320726E-20,2.724940263230303E-20,2.749547778244983E-20,2.7740836390527006E-20,2.798554694409622E-20,2.822967138119872E-20,2.8473265717471196E-20,2.8716380613085617E-20,2.8959061885316164E-20,2.920135097196475E-20,2.9443285350368596E-20,2.968489891625096E-20,2.992622232627613E-20,3.0167283307803896E-20,3.0408106938978885E-20,3.064871590200221E-20,3.088913071217022E-20,3.112936992498925E-20,3.136945032347369E-20,3.1609387087530604E-20,3.184919394713965E-20,3.208888332088875E-20,3.232846644126096E-20,3.256795346794188E-20,3.280735359029916E-20,3.30466751200609E-20,3.328442821267134E-20,3.352208766931504E-20,3.3759847499796235E-20,3.3997703583560657E-20,3.4235641544187066E-20,3.4473652861002244E-20,3.471173053344024E-20,3.494986706404381E-20,3.51880546574652E-20,3.5426285903134216E-20,3.5664554234091915E-20,3.5902854082570784E-20,3.614118084009689E-20,3.6379530731295313E-20,3.6617900668571083E-20,3.6856288118880315E-20,3.709469099262583E-20
0.007071902175425665,0,0.012973030278652342,0,-6.985401605153451E-21,-4.438546389011363E-21,-3.78696297129248E-21,-3.991489277012786E-21,-2.7371131486523348E-21,-1.0113473794410474E-21,7.928270062275315E-22,2.5298852895283235E-21,4.152889916196301E-21,5.6525962556464585E-21,7.033382403467496E-21,8.304001690305822E-21,9.474136725154352E-21,1.0553174819472954E-20,1.154981707851787E-20,1.2471992828614615E-20,1.3326881198868365E-20,1.4120966617376894E-20,1.486010171242784E-20,1.5549568407515146E-20,1.6194134328669254E-20,1.679810391698196E-20,1.7365364424138282E-20,1.7899427210437547E-20,1.8403464811488275E-20,1.8880344219344756E-20,1.9332656783516242E-20,1.9762745094074664E-20,2.0172727168118175E-20,2.0564518224225405E-20,2.0939850297013035E-20,2.1300289915444738E-20,2.164725404360461E-20,2.198202446087009E-20,2.2305760739188595E-20,2.2619511958303335E-20,2.2924227284852163E-20,2.3220765528088816E-20,2.3509903773314365E-20,2.379234518366105E-20,2.406872605172178E-20,2.433962217419958E-20,2.4605554615471584E-20,2.4866994919304077E-20,2.5124369822167926E-20,2.5378065516223216E-20,2.5628431505386633E-20,2.5875784093602707E-20,2.6120409540646074E-20,2.636256691729512E-20,2.6602490688707852E-20,2.6840393051945053E-20,2.70764660511655E-20,2.731088349168286E-20,2.754380267209615E-20,2.777536595180247E-20,2.800570216958653E-20,2.823492792746276E-20,2.846314875257349E-20,2.8690460148766784E-20,2.891694854830679E-20,2.914269217324052E-20,2.936776181498101E-20,2.95922215398809E-20,2.981612932782631E-20,3.0039537650220436E-20,3.026249399308316E-20,3.0485041330511977E-20,3.070721855318053E-20,3.092906085617192E-20,3.1150600089988336E-20,3.13718650782391E-20,3.159288190516515E-20,3.1813674175862086E-20,3.203426325180329E-20,3.2254668463992733E-20,3.2474907305877537E-20,3.2694995607942804E-20,3.2914947695727067E-20,3.313477653282282E-20,3.335449385030513E-20,3.3574110263858796E-20,3.379363537978355E-20,3.401186807672845E-20,3.423006176197009E-20,3.4448366496559744E-20,3.466675975794723E-20,3.488521403573893E-20,3.5103712230550356E-20,3.532224305430231E-20,3.55407979160574E-20,3.5759369935885684E-20,3.597795372637792E-20,3.6196545268310216E-20,3.6415141720032336E-20,3.663374118188521E-20,3.685234246306663E-20,3.7070944880465467E-20,3.728954809934326E-20,3.750815201400389E-20
0,0.0043004959872624485,0.014681235122283864,0,-3.710405299690966E-21,-2.5906321085826993E-21,-2.1801081885112945E-21,-2.0192270159264105E-21,-1.356176408302872E-21,-5.201348203415797E-22,3.4253475935382988E-22,1.1734198679612788E-21,1.952436261628541E-21,2.675161243479989E-21,3.343193750308366E-21,3.9602313938278546E-21,4.530524582838905E-21,5.058287370263709E-21,5.547485882613682E-21,6.001774028081943E-21,6.424486064526444E-21,6.818650614907438E-21,7.18701216827003E-21,7.532054489437723E-21,7.856023683592946E-21,8.160950013528605E-21,8.44866813765038E-21,8.720835687520734E-21,8.978950217557619E-21,9.224364611304936E-21,9.45830105079189E-21,9.68186366265498E-21,9.89604995402669E-21,1.0101761146602311E-20,1.0299811510594601E-20,1.0490936792779586E-20,1.0675801825169055E-20,1.085500739326901E-20,1.1029096435740869E-20,1.1198559640563269E-20,1.1363840496613442E-20,1.152533985391868E-20,1.1683420040636904E-20,1.1838408580152805E-20,1.199060154740188E-20,1.2140266599699824E-20,1.2287645713885784E-20,1.2432957658446109E-20,1.257640022646357E-20,1.2718152252706986E-20,1.285837543586506E-20,1.299721598487645E-20,1.313480610644763E-20,1.3271265349166787E-20,1.3406701818121063E-20,1.354121327256752E-20,1.3674888117965727E-20,1.3807806302601162E-20,1.3940040128011003E-20,1.4071654981538217E-20,1.4202709998528377E-20,1.4333258660950843E-20,1.4463349338576764E-20,1.459302577823894E-20,1.4722327546174674E-20,1.4851290427963677E-20,1.497994679013747E-20,1.510832590714814E-20,1.523645425701599E-20,1.5364355788669432E-20,1.5492052163691932E-20,1.561956297493419E-20,1.5746905944204426E-20,1.5874097101046282E-20,1.6001150944418882E-20,1.6128080588913824E-20,1.6254897896989755E-20,1.638161359856783E-20,1.650823739919371E-20,1.663477807786169E-20,1.6761243575491545E-20,1.6887641074950326E-20,1.7013977073430738E-20,1.7140257447913663E-20,1.726648751437794E-20,1.7392672081355662E-20,1.7518815498370983E-20,1.7644167707805802E-20,1.7769472654501044E-20,1.7894827866787297E-20,1.8020231482916426E-20,1.81456765066046E-20,1.8271158698091472E-20,1.8396674393804878E-20,1.8522219573785254E-20,1.8647790043257837E-20,1.8773381830859434E-20,1.8898991447147155E-20,1.9024615970700112E-20,1.9150253023796986E-20,1.9275900698644942E-20,1.9401557472013193E-20,1.9527222126381268E-20,1.965289368386316E-20
0.003167147892114569,0,0.013855091930190173,0,-3.017140430050942E-21,-2.0671581447638054E-21,-1.512536035746352E-21,-1.1388906908424624E-21,-5.2809679686521165E-22,1.6970182552643076E-22,8.73711783024461E-22,1.5486288307888292E-21,2.181832547339976E-21,2.770715209377994E-21,3.3167212626791725E-21,3.82276096719278E-21,4.292141540333825E-21,4.728142851996582E-21,5.133858581531158E-21,5.5121450012246266E-21,5.865613003474508E-21,6.19663723105689E-21,6.5073716080656364E-21,6.799766810540122E-21,7.075587779653981E-21,7.336430465778023E-21,7.583737470642384E-21,7.818812475945501E-21,8.042833452768298E-21,8.256864697759977E-21,8.461867766456327E-21,8.658711384272265E-21,8.848180418117022E-21,9.030983989901014E-21,9.207762809216155E-21,9.379095797428989E-21,9.54550606996806E-21,9.707466338028875E-21,9.865403785566214E-21,1.0019704472353214E-20,1.0170717309149945E-20,1.0318757646657778E-20,1.0464110515925679E-20,1.0607033554228729E-20,1.0747759647125988E-20,1.0886499314397118E-20,1.1023442864855598E-20,1.1158762342567412E-20,1.1292613284802874E-20,1.1425136310052995E-20,1.1556458552638346E-20,1.1686694958822016E-20,1.1815949457875936E-20,1.1944316020229076E-20,1.2071879613646359E-20,1.2198717067316431E-20,1.2324897852754389E-20,1.245048478957111E-20,1.2575534683365301E-20,1.2700098902293499E-20,1.2824223898235909E-20,1.2947951677901577E-20,1.3071320228698863E-20,1.3194363903726831E-20,1.331711376982312E-20,1.3439597922225809E-20,1.3561841769057143E-20,1.3683868288535577E-20,1.3805698261529405E-20,1.3927350481827953E-20,1.4048841946265034E-20,1.4170188026634205E-20,1.429140262513611E-20,1.4412498314942448E-20,1.4533486467304083E-20,1.4654377366491604E-20,1.477518031373466E-20,1.4895903721215315E-20,1.5016555197069186E-20,1.5137141622252963E-20,1.5257669220059562E-20,1.5378143618984076E-20,1.5498569909579043E-20,1.5618952695870072E-20,1.57392961418567E-20,1.5859604013566913E-20,1.597987971708997E-20,1.6099478723057057E-20,1.6219020000588376E-20,1.633859514816167E-20,1.6458211781066567E-20,1.6577869142719468E-20,1.6697565469776582E-20,1.6817297582883644E-20,1.693706116562593E-20,1.7056851523260007E-20,1.7176664205383886E-20,1.7296495331825492E-20,1.7416341685684874E-20,1.7536200676362978E-20,1.7656070249026028E-20,1.7775948783588768E-20,1.7895835002762435E-20,1.8015727895557226E-20
0,0,0.016622023792015845,0,1.3513485161511516E-21,9.647080238145015E-22,7.866294956969495E-22,6.757105093610401E-22,4.277424799686466E-22,1.3027807710713406E-22,-1.7377288819235056E-22,-4.663452977747317E-22,-7.410044352465245E-22,-9.962874715991057E-22,-1.2327123552158411E-21,-1.4515138432560697E-21,-1.6541293357142424E-21,-1.8419962242454846E-21,-2.0164757032828854E-21,-2.178827431446428E-21,-2.3302045985015256E-21,-2.4716571365300567E-21,-2.6041380688014502E-21,-2.7285109004688575E-21,-2.8455571470368423E-21,-2.955983602364184E-21,-3.0604291733265662E-21,-3.1594712142571583E-21,-3.2536313465563796E-21,-3.3433807753774855E-21,-3.4291451286697476E-21,-3.511308850166607E-21,-3.5902191802571514E-21,-3.666189758838637E-21,-3.739503883113607E-21,-3.810417451506706E-21,-3.879161622776748E-21,-3.945945217141219E-21,-4.010956884015687E-21,-4.074367058806018E-21,-4.1363297291615335E-21,-4.196984029204381E-21,-4.256455678489382E-21,-4.31485828085726E-21,-4.372294496869082E-21,-4.428857102185174E-21,-4.484629943045294E-21,-4.539688798911513E-21,-4.594102161346411E-21,-4.6479319373165274E-21,-4.7012340842966535E-21,-4.7540591838308006E-21,-4.806452959551925E-21,-4.8584567450696185E-21,-4.91010790660592E-21,-4.961440224784903E-21,-5.0124842395390676E-21,-5.0632675617215494E-21,-5.113815154649939E-21,-5.1641495884997946E-21,-5.214291270177543E-21,-5.264258651046728E-21,-5.314068414652684E-21,-5.363735646376485E-21,-5.4132739867667746E-21,-5.462695770124621E-21,-5.51201214976478E-21,-5.56123321124095E-21,-5.6103680746913076E-21,-5.6594249873555135E-21,-5.708411407209826E-21,-5.757334078575413E-21,-5.806199100470924E-21,-5.855011988407952E-21,-5.903777730261268E-21,-5.952500836781703E-21,-6.001185387266287E-21,-6.049835070852705E-21,-6.098453223856132E-21,-6.1470428635291574E-21,-6.195606718588511E-21,-6.244147256817906E-21,-6.292666710028669E-21,-6.341167096630084E-21,-6.389650242039181E-21,-6.438117797137613E-21,-6.486571254961357E-21,-6.534723627312009E-21,-6.582854393061733E-21,-6.631001838341116E-21,-6.679167161727539E-21,-6.727349080529117E-21,-6.775546720736828E-21,-6.823758974719615E-21,-6.871984337743945E-21,-6.920221107405E-21,-6.968467610861313E-21,-7.016722343233265E-21,-7.064984019979212E-21,-7.11325157638238E-21,-7.161524142699017E-21,-7.209801012190291E-21,-7.258081610364039E-21,-7.306365468527093E-21
0.005094713479861609,0.009757318918501632,0.008009273281326126,0,1.8605873568824486E-20,1.2327449296204932E-20,8.032033804660758E-21,4.98362462796599E-21,9.030005702195698E-22,-3.569949585616521E-21,-8.031802142536982E-21,-1.2296396316600433E-20,-1.6296545303183843E-20,-2.001988035414331E-20,-2.347670406269423E-20,-2.6685562260119707E-20,-2.966715828461951E-20,-3.244190826376387E-20,-3.50290231939908E-20,-3.74462176152904E-20,-3.970967184934242E-20,-4.1834094605407437E-20,-4.383282274146108E-20,-4.5717931730886686E-20,-4.750034560435168E-20,-4.9189941610494325E-20,-5.0795647697755016E-20,-5.2325532234232213E-20,-5.378688600636751E-20,-5.51862968351725E-20,-5.652971728445379E-20,-5.782252598772112E-20,-5.906958312723555E-20,-6.027528058251458E-20,-6.144358723665182E-20,-6.257808989437428E-20,-6.368203022970773E-20,-6.475833814511183E-20,-6.58096618895393E-20,-6.683839525057983E-20,-6.784670210595073E-20,-6.883653859212602E-20,-6.980967312291428E-20,-7.076770446795199E-20,-7.171207808062467E-20,-7.264410084614187E-20,-7.356495440390542E-20,-7.447570718292937E-20,-7.537732527558757E-20,-7.627068226258379E-20,-7.715656809095672E-20,-7.803569709698586E-20,-7.890871525684218E-20,-7.977620673971868E-20,-8.063869983091252E-20,-8.149667228573366E-20,-8.235055616916417E-20,-8.320074223090155E-20,-8.404758386054978E-20,-8.48914006634025E-20,-8.573248169334146E-20,-8.657108837582941E-20,-8.740745715081237E-20,-8.824180186242226E-20,-8.9074315919806E-20,-8.990517425105808E-20,-9.073453507010981E-20,-9.156254147451786E-20,-9.238932289034991E-20,-9.321499637885533E-20,-9.403966781812582E-20,-9.48634329717744E-20,-9.568637845538864E-20,-9.650858261059248E-20,-9.73301162955528E-20,-9.815104359991612E-20,-9.897142249141153E-20,-9.979130540064928E-20,-1.0061073975005295E-19,-1.0142976843223335E-19,-1.022484302426591E-19,-1.0306676027098696E-19,-1.0388479025502025E-19,-1.0470254890083186E-19,-1.0552006217232473E-19,-1.0633735355312562E-19,-1.0715444428345829E-19,-1.079672833552516E-19,-1.087797002038262E-19,-1.0959230681896082E-19,-1.1040518199199677E-19,-1.1121833420392164E-19,-1.1203175402580963E-19,-1.128454179397986E-19,-1.13659293861178E-19,-1.1447334763526316E-19,-1.1528754754539266E-19,-1.1610186643049053E-19,-1.1691628213863274E-19,-1.1773077711360878E-19,-1.1854533765576083E-19,-1.193599531470566E-19,-1.201746153651136E-19,-1.2098931792209584E-19
0.008379793218373552,0.0054194076994272386,0.009470912435017284,0,1.2584455532486627E-20,8.581047610664895E-21,7.156385707629786E-21,6.7375788706790744E-21,4.454225451068086E-21,1.5403526235506385E-21,-1.4705391596062393E-21,-4.3693976551053745E-21,-7.08552305445867E-21,-9.603877007286986E-21,-1.1930515062044702E-20,-1.4078703151588978E-20,-1.6063515561924553E-20,-1.7899808364653984E-20,-1.9601510078326952E-20,-2.1181418994787864E-20,-2.2651192157763674E-20,-2.4021404192304537E-20,-2.5301628830884894E-20,-2.6500524812176335E-20,-2.7625919061099565E-20,-2.868488451654371E-20,-2.968381178917256E-20,-3.062847459168876E-20,-3.1524089205467396E-20,-3.2375368378248244E-20,-3.318657009149346E-20,-3.396154163890013E-20,-3.470375944033034E-20,-3.541636498931836E-20,-3.6102197302113617E-20,-3.6763822205347594E-20,-3.7403558769453526E-20,-3.8023503166443825E-20,-3.862555020422505E-20,-3.921141276526087E-20,-3.9782639355188265E-20,-4.034062994680501E-20,-4.088665028652977E-20,-4.142184481395516E-20,-4.194724833019413E-20,-4.246379653728678E-20,-4.297233555889824E-20,-4.3473630541571067E-20,-4.396837342605976E-20,-4.4457189969452395E-20,-4.494064609081629E-20,-4.541925360599475E-20,-4.5893475410745055E-20,-4.6363730165584396E-20,-4.683039653054134E-20,-4.729381699328512E-20,-4.7754301329851497E-20,-4.8212129733414414E-20,-4.866755564307407E-20,-4.9120808301531833E-20,-4.957209506774864E-20,-5.002160350812349E-20,-5.0469503287493386E-20,-5.091594787915854E-20,-5.136107611130531E-20,-5.180501356552448E-20,-5.224787384159944E-20,-5.268975970139242E-20,-5.313076410339122E-20,-5.35709711384062E-20,-5.401045687586654E-20,-5.444929012928952E-20,-5.48875331486279E-20,-5.532524224651067E-20,-5.576246836469489E-20,-5.619925758644034E-20,-5.663565159997008E-20,-5.707168811770375E-20,-5.750740125548046E-20,-5.794282187559166E-20,-5.837797789708592E-20,-5.881289457646495E-20,-5.924759476160839E-20,-5.968209912146655E-20,-6.011642635384893E-20,-6.055059337339122E-20,-6.098461548159067E-20,-6.141599135243086E-20,-6.184721202185993E-20,-6.227860840470192E-20,-6.271017212569425E-20,-6.314187539559171E-20,-6.357370025801747E-20,-6.400563203476463E-20,-6.443765603970627E-20,-6.486975781599421E-20,-6.53019241482411E-20,-6.573414370700386E-20,-6.616640719963199E-20,-6.659870720765569E-20,-6.703103789313886E-20,-6.746339468661475E-20,-6.789577400883263E-20,-6.832817304243387E-20
